OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
KUIPER-00483,2026-095Q,2026-08-21T12:45:25.719552,14.79941112,.00018069,51.9004,324.1782,206.1399,153.9472,0,U,68878,999,1725,.41536705E-3,.2947E-4,0
KUIPER-00488,2026-095R,2026-08-21T14:01:16.248576,14.79885345,.00005653,51.9006,306.4869,98.4352,261.6675,0,U,68879,999,1750,.27049614E-2,.20439E-3,0
KUIPER-00489,2026-095S,2026-08-21T14:12:47.893536,14.79916080,.00007622,51.8971,298.9393,35.5333,324.5680,0,U,68880,999,1761,.32571408E-3,.2262E-4,0
KUIPER-00499,2026-095T,2026-08-21T14:53:44.846880,14.79920842,.00000915,51.8993,303.8669,190.9398,169.1563,0,U,68881,999,1754,-.84018213E-4,-.861E-5,0
KUIPER-00500,2026-095U,2026-08-21T06:20:20.990112,14.79937414,.00003106,51.9021,322.8903,107.0527,253.0470,0,U,68882,999,1725,.45936354E-3,.3283E-4,0
KUIPER-00502,2026-095V,2026-08-21T14:00:01.999872,14.79828346,.00006742,51.9005,297.7352,310.5539,219.5411,0,U,68883,999,574,.40983508E-2,.31089E-3,0
KUIPER-00503,2026-095W,2026-08-21T15:19:02.386848,14.79943927,.00002481,51.8999,318.7169,139.6870,220.4111,0,U,68884,999,1734,.45698951E-3,.3265E-4,0
KUIPER-00504,2026-095X,2026-08-21T06:12:34.964928,14.79935161,.00003436,51.9036,327.9176,99.5312,260.5690,0,U,68885,999,1718,.23041373E-3,.1536E-4,0
KUIPER-00505,2026-095Y,2026-08-21T05:39:29.019456,14.79936253,.00003138,51.9027,318.0208,98.7013,261.3985,0,U,68886,999,1731,.19567763E-3,.1271E-4,0
KUIPER-00507,2026-095Z,2026-08-21T03:53:30.494400,14.79973287,.00012238,51.9010,308.3344,97.7775,262.3326,0,U,68887,999,1744,.24678788E-3,.1662E-4,0
KUIPER-00511,2026-095AA,2026-08-21T13:24:17.037792,14.79926552,.00005464,51.8991,299.1976,250.6282,109.4622,0,U,68888,999,1760,.33958195E-3,.2368E-4,0
KUIPER-00512,2026-095AB,2026-08-21T06:24:13.506336,14.79928421,.00003374,51.9029,320.3846,90.8086,269.2915,0,U,68889,999,1728,-.34201678E-4,-.482E-5,0
KUIPER-00519,2026-095AC,2026-08-21T14:45:59.240736,14.79932193,.00016983,51.9035,308.9065,123.3177,236.7949,0,U,68890,999,1747,.45529665E-4,.126E-5,0
KUIPER-00521,2026-095AD,2026-08-21T14:43:29.122464,14.79924654,.00006576,51.9038,302.6083,70.2442,289.8591,0,U,68891,999,1756,-.18069953E-3,-.1598E-4,0
KUIPER-00524,2026-095AE,2026-08-21T14:51:54.312768,14.76473178,.00016983,51.8993,311.0314,226.7251,133.3568,0,U,68892,999,1744,.23561378E-3,.1441E-4,0
KUIPER-00370,2026-098A,2026-08-21T09:42:05.790816,14.79950991,.00009729,51.8987,129.6381,87.1333,272.9741,0,U,68919,999,1714,.47340173E-3,.3391E-4,0
KUIPER-00380,2026-098B,2026-08-21T14:00:01.999872,14.77936167,.00013634,51.8958,121.4575,73.2929,133.3346,0,U,68920,999,589,.45436351E-2,.32982E-3,0
KUIPER-00386,2026-098C,2026-08-21T02:07:37.534368,14.80012633,.00013389,51.8986,126.1631,125.4211,234.6876,0,U,68921,999,1716,.47947756E-3,.3443E-4,0
KUIPER-00388,2026-098D,2026-08-21T03:05:23.047872,14.79936474,.00006661,51.8984,136.1441,98.4264,261.6774,0,U,68922,999,1702,.73527039E-4,.339E-5,0
KUIPER-00405,2026-098E,2026-08-20T22:41:59.044992,14.79969125,.00020101,51.9009,134.3065,117.7021,242.4146,0,U,68923,999,1703,.489501E-3,.3515E-4,0
KUIPER-00408,2026-098F,2026-08-21T14:00:01.999872,14.79856194,.00010605,51.8975,123.9069,81.8907,123.7289,0,U,68924,999,549,.73770864E-2,.56387E-3,0
KUIPER-00409,2026-098G,2026-08-21T02:48:48.422304,14.79932805,.00012718,51.9020,131.0450,113.5783,246.5313,0,U,68925,999,1709,-.25333141E-3,-.2152E-4,0
KUIPER-00410,2026-098H,2026-08-21T15:50:41.934048,14.79940785,.00020994,51.8965,126.1324,69.8782,290.2406,0,U,68926,999,1721,.44469992E-3,.3171E-4,0
KUIPER-00412,2026-098J,2026-08-21T15:38:07.384704,14.79957661,.00013882,51.9023,118.6905,62.6776,297.4328,0,U,68927,999,1731,.38659532E-3,.2729E-4,0
KUIPER-00413,2026-098K,2026-08-21T03:09:14.246496,14.79933574,.00021462,51.8975,133.4742,85.1585,274.9623,0,U,68928,999,1706,.94089676E-4,.496E-5,0
KUIPER-00414,2026-098L,2026-08-20T22:50:37.801824,14.79930813,.0002274,51.8945,144.3551,46.2331,313.8819,0,U,68929,999,1689,-.53290389E-3,-.4281E-4,0
KUIPER-00415,2026-098M,2026-08-21T02:32:20.141088,14.79967015,.00005352,51.9002,126.0975,94.3515,265.7509,0,U,68930,999,1716,-.44392734E-3,-.3606E-4,0
KUIPER-00416,2026-098N,2026-08-21T14:00:01.999872,14.85187056,.00012608,51.9000,115.4421,239.7348,358.7481,0,U,68931,999,380,-.36591883E-3,-.3396E-4,0
KUIPER-00420,2026-098P,2026-08-21T14:00:01.999872,14.82925412,.00012577,51.8980,116.4821,13.7214,311.6483,0,U,68932,999,580,.30680239E-3,.2286E-4,0
KUIPER-00421,2026-098Q,2026-08-21T14:00:01.999872,14.79994958,.0001324,51.9005,121.4290,109.4116,262.5352,0,U,68933,999,442,.55433254E-2,.42367E-3,0
KUIPER-00425,2026-098R,2026-08-21T04:01:44.596992,14.79924779,.00008112,51.8985,130.8195,116.5734,243.5312,0,U,68934,999,1710,-.2359732E-4,-.401E-5,0
KUIPER-00430,2026-098S,2026-08-21T02:20:35.369376,14.79942878,.00018287,51.9028,133.5175,78.7567,281.3600,0,U,68935,999,1706,.50357371E-3,.362E-4,0
