OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036LW,2026-08-25T11:39:17.618112,14.58588218,.00218296,74.0234,318.4544,33.4873,338.0512,0,U,34276,999,92320,.34847889E-3,.1597E-4,0
COSMOS 2251 DEB,1993-036MT,2026-08-25T12:45:28.154304,14.36805027,.00174885,74.0489,174.4517,188.6394,290.4549,0,U,34297,999,91738,.74498517E-4,.194E-5,0
COSMOS 2251 DEB,1993-036MX,2026-08-25T08:53:15.838080,14.98666974,.0011279,74.0017,12.5364,28.5751,2.3269,0,U,34301,999,92213,.28605373E-2,.34549E-3,0
COSMOS 2251 DEB,1993-036MY,2026-08-25T08:30:33.308352,14.40395576,.00762137,74.1794,15.3481,158.0715,229.7373,0,U,34302,999,91400,.80659749E-3,.2625E-4,0
COSMOS 2251 DEB,1993-036MZ,2026-08-25T19:30:15.374016,14.56999109,.01347742,74.0047,161.4622,237.8694,151.8599,0,U,34303,999,91689,.59391171E-3,.299E-4,0
COSMOS 2251 DEB,1993-036NA,2026-08-25T08:37:38.787744,14.39456097,.01259461,74.0136,10.3473,86.3460,304.9508,0,U,34304,999,90973,.74136612E-3,.2508E-4,0
COSMOS 2251 DEB,1993-036ND,2026-08-25T20:33:34.801920,13.54718775,.03911213,74.0505,261.9834,36.9223,18.0729,0,U,34307,999,86330,.48605239E-3,.524E-5,0
COSMOS 2251 DEB,1993-036NL,2026-08-25T15:46:53.297184,14.17928269,.01057703,74.0040,211.4485,259.6281,277.5238,0,U,34314,999,90284,.34129776E-3,.711E-5,0
COSMOS 2251 DEB,1993-036NN,2026-08-25T07:07:23.939040,15.02320207,.00137882,74.0610,180.2255,224.2872,135.7214,0,U,34316,999,93035,.11148666E-2,.14758E-3,0
COSMOS 2251 DEB,1993-036NP,2026-08-25T06:36:56.141856,13.65425649,.03366,73.9262,334.9507,276.4555,110.0081,0,U,34317,999,87107,.32918E-3,.37E-5,0
COSMOS 2251 DEB,1993-036NT,2026-08-25T10:08:56.633280,14.50969822,.0014622,74.0280,35.5607,101.9403,287.4126,0,U,34321,999,92194,.34499834E-3,.1338E-4,0
COSMOS 2251 DEB,1993-036NV,2026-08-25T08:16:26.513184,14.80743052,.00551578,73.9520,338.5484,323.8600,92.3557,0,U,34323,999,92216,.10276054E-2,.8095E-4,0
COSMOS 2251 DEB,1993-036NX,2026-08-25T22:58:12.154368,14.05643288,.01908668,73.8687,100.8477,70.1453,352.6117,0,U,34325,999,89114,.68630111E-3,.1293E-4,0
COSMOS 2251 DEB,1993-036NZ,2026-08-25T19:47:44.600064,14.95152253,.00300502,73.9927,16.0513,127.5792,22.6215,0,U,34327,999,93328,.10719776E-2,.11856E-3,0
COSMOS 2251 DEB,1993-036PN,2026-08-25T10:06:13.257792,13.80207902,.02924897,74.0743,240.5775,289.3705,139.6467,0,U,34340,999,87795,.48003276E-3,.666E-5,0
COSMOS 2251 DEB,1993-036PR,2026-08-25T07:45:05.717376,14.73323926,.00178332,74.0196,312.1839,167.3331,258.7883,0,U,34343,999,92490,.81308362E-3,.5246E-4,0
COSMOS 2251 DEB,1993-036PS,2026-08-25T08:37:13.435392,14.17872841,.01508453,73.9781,13.3763,139.6798,250.6943,0,U,34344,999,89718,.14409594E-2,.327E-4,0
COSMOS 2251 DEB,1993-036PU,2026-08-24T23:00:35.254368,14.00531650,.02082467,73.9915,229.0235,349.9237,37.3802,0,U,34346,999,88982,.10145541E-2,.1794E-4,0
COSMOS 2251 DEB,1993-036PY,2026-08-25T15:35:24.830016,16.15287325,.00170293,73.9857,109.1719,217.9628,142.0420,0,U,34383,999,93037,.56325176E-2,.7755724E-1,.1848311E-5
COSMOS 2251 DEB,1993-036QC,2026-08-25T02:05:53.744640,14.44333615,.00376986,74.0389,97.0462,133.0516,26.7862,0,U,34387,999,91867,.17888583E-3,.594E-5,0
COSMOS 2251 DEB,1993-036QD,2026-08-25T01:50:27.825216,14.50578281,.0012481,74.0371,103.6596,94.4829,56.0902,0,U,34388,999,91856,.38139396E-3,.1469E-4,0
COSMOS 2251 DEB,1993-036QE,2026-08-25T03:22:10.300800,14.42081546,.00297538,74.0188,135.9792,190.9730,320.7097,0,U,34389,999,91693,.21016689E-3,.668E-5,0
COSMOS 2251 DEB,1993-036QM,2026-08-25T08:30:45.161568,14.80334217,.00079178,74.0294,342.0122,333.8318,82.4723,0,U,34396,999,92122,.10763661E-2,.8188E-4,0
COSMOS 2251 DEB,1993-036RA,2026-08-25T14:17:43.459296,14.58460737,.0080255,74.0634,180.7046,190.5064,344.3961,0,U,34409,999,92922,.93059E-4,.42E-5,0
COSMOS 2251 DEB,1993-036RD,2026-08-25T07:51:44.340192,14.49219534,.01868794,73.9457,202.9232,241.3446,116.8813,0,U,34412,999,91351,.35456802E-3,.1653E-4,0
COSMOS 2251 DEB,1993-036RE,2026-08-25T13:28:40.568160,14.30505548,.0091024,74.0299,159.6077,177.3776,357.4654,0,U,34413,999,90787,.64703E-3,.1738E-4,0
COSMOS 2251 DEB,1993-036RM,2026-08-25T23:03:10.179936,14.68757308,.01047223,74.0347,328.1360,22.4143,93.4032,0,U,34420,999,93531,.72114788E-4,.421E-5,0
COSMOS 2251 DEB,1993-036RS,2026-08-25T19:41:55.695264,14.63455324,.00275314,74.0159,283.0567,336.8405,23.1519,0,U,34425,999,92485,.19793024E-3,.999E-5,0
COSMOS 2251 DEB,1993-036RX,2026-08-25T06:48:20.892960,14.40192280,.0061262,74.0509,191.6134,200.7373,159.1296,0,U,34430,999,91633,.21191E-3,.658E-5,0
COSMOS 2251 DEB,1993-036RY,2026-08-25T13:12:30.580416,14.29480006,.0067347,74.0732,71.8459,353.2809,6.7430,0,U,34431,999,90797,.2968E-3,.751E-5,0
COSMOS 2251 DEB,1993-036RZ,2026-08-25T08:36:19.073376,14.03506357,.01825715,73.8285,11.6889,47.9727,342.1206,0,U,34432,999,89270,.41679278E-3,.732E-5,0
COSMOS 2251 DEB,1993-036SA,2026-08-25T11:14:09.328128,14.14027417,.01503723,74.0077,61.4544,141.0297,220.1798,0,U,34433,999,89563,.11245347E-2,.2359E-4,0
COSMOS 2251 DEB,1993-036SB,2026-08-25T14:00:54.980352,13.91749363,.0279294,74.0578,294.0733,9.7827,139.0803,0,U,34434,999,87523,.85243E-3,.1466E-4,0
COSMOS 2251 DEB,1993-036SP,2026-08-23T14:31:51.953088,14.49579174,.00507259,74.0417,301.1047,12.5554,347.6856,0,U,34446,999,92372,.61542309E-4,.211E-5,0
COSMOS 2251 DEB,1993-036SS,2026-08-25T08:45:04.628160,15.13990431,.00223698,74.0290,266.9090,262.7272,109.8534,0,U,34449,999,92538,.19902919E-2,.36496E-3,0
COSMOS 2251 DEB,1993-036SU,2026-08-25T19:33:28.681056,15.16829570,.00177471,74.0395,282.4053,254.1549,105.7691,0,U,34451,999,92491,.175537E-2,.34791E-3,0
COSMOS 2251 DEB,1993-036SV,2026-08-25T18:40:08.985792,15.19211127,.00557158,74.0276,9.1746,17.0003,343.3043,0,U,34452,999,94542,.54927266E-3,.12025E-3,0
COSMOS 2251 DEB,1993-036SX,2026-08-25T04:48:18.856800,14.39118331,.00351122,74.0592,167.0280,169.9952,190.1910,0,U,34454,999,91742,.13655236E-3,.399E-5,0
COSMOS 2251 DEB,1993-036TC,2026-08-25T12:57:20.359872,14.00821545,.01913568,74.0794,171.7838,180.7921,179.2941,0,U,34459,999,89293,.16985589E-3,.274E-5,0
COSMOS 2251 DEB,1993-036TM,2026-08-25T18:29:45.769632,14.48090241,.0074024,74.0147,357.3202,79.5867,281.3624,0,U,34468,999,92167,.17770429E-3,.656E-5,0
COSMOS 2251 DEB,1993-036TR,2026-08-25T17:31:44.055264,13.70957575,.03302176,74.0830,36.8433,108.1898,255.5462,0,U,34472,999,87234,.99194348E-3,.1284E-4,0
COSMOS 2251 DEB,1993-036TT,2026-08-25T18:20:45.442176,14.07860318,.02025159,74.0733,238.5287,251.8981,285.2516,0,U,34474,999,89110,.83536003E-3,.1684E-4,0
COSMOS 2251 DEB,1993-036TV,2026-08-25T08:16:42.008160,13.84076744,.03060521,74.0087,10.8545,174.1772,186.3051,0,U,34476,999,87172,.32818808E-2,.523E-4,0
COSMOS 2251 DEB,1993-036TW,2026-08-25T22:03:13.602816,14.58208904,.00728164,73.9771,300.7153,65.2286,347.6327,0,U,34477,999,92358,.31969556E-3,.1499E-4,0
COSMOS 2251 DEB,1993-036TX,2026-08-25T06:38:43.936224,15.84032770,.00214566,74.0143,182.5902,203.2195,156.8069,0,U,34478,999,92882,.65218507E-2,.1691805E-1,0
COSMOS 2251 DEB,1993-036UA,2026-08-25T04:36:02.801376,14.33241269,.00682831,73.9791,305.1406,58.9681,332.5096,0,U,34481,999,91108,.2309038E-3,.626E-5,0
COSMOS 2251 DEB,1993-036UB,2026-08-25T00:11:31.333920,14.74612564,.00408195,74.0340,86.7941,86.8745,63.7538,0,U,34482,999,91944,.11855394E-2,.7987E-4,0
COSMOS 2251 DEB,1993-036UE,2026-08-25T12:33:40.866624,13.55032986,.03816203,73.9157,149.8103,131.0310,40.8727,0,U,34544,999,86346,.3481921E-3,.363E-5,0
COSMOS 2251 DEB,1993-036UG,2026-08-25T21:17:05.327808,14.46356086,.00212604,74.0299,131.1442,149.4123,337.3373,0,U,34546,999,91728,.32634912E-3,.1148E-4,0
COSMOS 2251 DEB,1993-036UH,2026-08-24T05:50:26.667744,14.76984848,.00201045,74.0311,323.1458,337.7093,22.3206,0,U,34547,999,92274,.81378197E-3,.5724E-4,0
COSMOS 2251 DEB,1993-036UP,2026-08-25T23:22:09.975648,14.60051926,.00190212,74.0232,63.3251,80.7295,79.3411,0,U,34553,999,91833,.73607273E-3,.3517E-4,0
COSMOS 2251 DEB,1993-036UQ,2026-08-25T06:56:17.031264,14.38345708,.00238102,74.0380,188.2618,195.7732,291.6304,0,U,34554,999,91429,.17319575E-3,.503E-5,0
COSMOS 2251 DEB,1993-036US,2026-08-25T18:18:41.796000,14.85125037,.00101458,74.0155,338.3816,342.8164,178.7050,0,U,34556,999,92121,.12510151E-2,.10695E-3,0
COSMOS 2251 DEB,1993-036UW,2026-08-25T14:50:35.043360,14.77581463,.00149746,74.0170,1.2647,19.5126,353.9671,0,U,34560,999,92025,.12352379E-2,.8821E-4,0
COSMOS 2251 DEB,1993-036UZ,2026-08-24T14:03:40.612608,14.47264814,.00129175,74.0363,87.5672,123.1949,267.8849,0,U,34563,999,91883,.2712067E-3,.966E-5,0
COSMOS 2251 DEB,1993-036VA,2026-08-25T20:32:25.066752,14.41054232,.00189675,74.0324,123.9956,172.1067,316.4359,0,U,34564,999,91695,.1470778E-3,.448E-5,0
COSMOS 2251 DEB,1993-036VD,2026-08-25T17:54:27.042048,14.24227013,.00730774,74.0402,55.9241,67.8403,303.8149,0,U,34567,999,90769,.12348517E-3,.268E-5,0
COSMOS 2251 DEB,1993-036VF,2026-08-25T01:46:08.031648,14.25410824,.01567023,73.9893,96.1395,226.4859,288.2456,0,U,34569,999,90605,.28144023E-3,.727E-5,0
COSMOS 2251 DEB,1993-036VG,2026-08-25T03:37:35.981760,14.00304091,.01905792,73.9586,133.8919,322.2862,188.9664,0,U,34570,999,89175,.4112285E-3,.686E-5,0
COSMOS 2251 DEB,1993-036VH,2026-08-25T22:24:53.272224,14.52981374,.0063303,74.0376,60.4089,35.2358,325.2963,0,U,34571,999,91010,.13245124E-2,.5585E-4,0
COSMOS 2251 DEB,1993-036VJ,2026-08-25T09:31:51.232800,14.53747920,.00634366,74.0098,352.8930,4.6712,60.8631,0,U,34572,999,91089,.1068866E-2,.4576E-4,0
COSMOS 2251 DEB,1993-036VL,2026-08-25T01:54:13.783680,14.73827677,.00649762,74.0659,267.0155,224.1440,166.3904,0,U,34574,999,92537,.47555289E-3,.3187E-4,0
COSMOS 2251 DEB,1993-036VN,2026-08-25T09:18:21.963744,14.56879126,.00074097,74.0342,13.2009,78.2901,312.9784,0,U,34576,999,92188,.49298937E-3,.2183E-4,0
COSMOS 2251 DEB,1993-036VR,2026-08-25T18:39:52.632000,14.45984038,.00260258,74.0515,106.9116,114.2150,3.8572,0,U,34579,999,91874,.22897485E-3,.792E-5,0
COSMOS 2251 DEB,1993-036VU,2026-08-25T11:20:35.962080,14.44196899,.00495507,74.0193,156.3859,207.5849,152.2679,0,U,34582,999,91638,.2859808E-3,.969E-5,0
COSMOS 2251 DEB,1993-036WA,2026-08-25T04:41:04.684704,14.42647050,.00181026,74.0435,154.6189,152.9119,357.9520,0,U,34588,999,91633,.244043E-3,.786E-5,0
COSMOS 2251 DEB,1993-036WB,2026-08-25T17:47:54.055104,13.86479478,.02490325,73.9276,339.6430,233.3949,283.4975,0,U,34589,999,88259,.59209381E-3,.851E-5,0
COSMOS 2251 DEB,1993-036WC,2026-08-25T21:11:43.550016,14.55089451,.00705259,74.0431,197.8880,262.5878,127.0602,0,U,34590,999,92846,.76923408E-4,.312E-5,0
COSMOS 2251 DEB,1993-036WE,2026-08-25T18:53:47.840928,14.22623713,.01412862,73.7340,358.3710,177.6017,335.3010,0,U,34609,999,90272,.6179284E-3,.1503E-4,0
COSMOS 2251 DEB,1993-036WF,2026-08-25T05:49:41.135808,14.08195706,.01810428,74.0179,173.7108,246.3335,111.8712,0,U,34610,999,89155,.68568068E-3,.1334E-4,0
COSMOS 2251 DEB,1993-036WG,2026-08-25T16:30:29.994624,14.73744130,.00228238,74.0535,323.7349,301.6409,210.6788,0,U,34611,999,92156,.8243627E-3,.538E-4,0
COSMOS 2251 DEB,1993-036WJ,2026-08-25T12:58:41.339136,14.27826968,.01105634,73.9636,173.4556,307.2716,168.3416,0,U,34613,999,90112,.10119438E-2,.2644E-4,0
COSMOS 2251 DEB,1993-036WK,2026-08-25T11:01:05.101248,14.22143693,.01808697,73.8738,241.5260,190.9552,321.1167,0,U,34614,999,88397,.1890861E-2,.4926E-4,0
COSMOS 2251 DEB,1993-036WL,2026-08-25T01:46:22.204704,13.52483205,.03961509,74.0034,244.5701,98.9695,332.4028,0,U,34615,999,86267,.48066849E-3,.504E-5,0
COSMOS 2251 DEB,1993-036WQ,2026-08-25T12:45:00.502848,14.65230750,.00918482,74.0424,68.1182,97.5581,263.6032,0,U,34619,999,93044,.16258327E-3,.899E-5,0
COSMOS 2251 DEB,1993-036WR,2026-08-25T14:14:00.614688,14.53729782,.00739613,74.0482,98.0062,73.0827,287.8427,0,U,34620,999,90540,.14547673E-2,.6299E-4,0
COSMOS 2251 DEB,1993-036WT,2026-08-25T08:21:14.001408,14.22819869,.01077632,74.0396,208.0314,231.4965,280.3016,0,U,34622,999,90094,.54872606E-3,.1281E-4,0
COSMOS 2251 DEB,1993-036WX,2026-08-25T20:28:24.237984,14.74702477,.00290139,74.0463,184.7543,213.7664,175.5161,0,U,34626,999,92917,.54993524E-3,.3667E-4,0
COSMOS 2251 DEB,1993-036XF,2026-08-25T21:36:48.699360,14.56347894,.00467132,74.0491,269.6809,309.2539,108.4352,0,U,34634,999,92510,.17829522E-3,.772E-5,0
COSMOS 2251 DEB,1993-036XG,2026-08-25T14:59:07.746144,14.71289355,.00317241,74.0438,294.8221,298.1431,215.1392,0,U,34635,999,76979,.55023332E-3,.3393E-4,0
COSMOS 2251 DEB,1993-036XJ,2026-08-25T16:57:00.432000,14.61860836,.00506158,74.0498,332.1986,335.1584,177.1627,0,U,34637,999,92265,.39616671E-3,.1986E-4,0
COSMOS 2251 DEB,1993-036XN,2026-08-25T21:52:48.154080,14.53537293,.00151046,73.8395,312.5180,186.6201,291.7383,0,U,34641,999,91976,.52423423E-3,.2162E-4,0
COSMOS 2251 DEB,1993-036XP,2026-08-25T10:39:34.180704,13.99791299,.02068486,74.0014,256.5307,17.5092,49.0550,0,U,34642,999,88870,.73208605E-3,.1267E-4,0
COSMOS 2251 DEB,1993-036XR,2026-08-24T14:43:02.094816,14.70680451,.00125656,74.0275,0.5425,15.9136,357.0976,0,U,34671,999,92040,.10184041E-2,.6184E-4,0
COSMOS 2251 DEB,1993-036XS,2026-08-25T06:30:58.156416,14.36716714,.00251966,74.0330,195.9634,212.5099,218.0298,0,U,34672,999,68847,.14860375E-3,.413E-5,0
COSMOS 2251 DEB,1993-036XY,2026-08-25T20:02:21.234336,14.30099770,.00264872,74.0350,260.0964,249.9766,164.1675,0,U,34678,999,91040,.2145585E-4,.3E-6,0
COSMOS 2251 DEB,1993-036YA,2026-08-25T08:08:08.788704,14.62807492,.00069841,74.0450,0.8449,18.6769,12.0448,0,U,34680,999,92063,.61894619E-3,.3132E-4,0
COSMOS 2251 DEB,1993-036YB,2026-08-25T20:45:42.952608,14.88052016,.00231084,74.0614,141.8389,143.1353,314.6987,0,U,34681,999,93075,.72019649E-3,.6622E-4,0
COSMOS 2251 DEB,1993-036YC,2026-08-25T22:29:58.056864,14.60386188,.00186659,74.0387,314.3742,12.4781,100.8281,0,U,34682,999,92424,.34597022E-3,.1649E-4,0
COSMOS 2251 DEB,1993-036YD,2026-08-25T17:09:32.854176,14.67075564,.00197138,74.0293,318.8858,0.3030,158.2480,0,U,34683,999,92099,.52876175E-3,.2946E-4,0
COSMOS 2251 DEB,1993-036YF,2026-08-25T09:05:44.271168,14.59398001,.00139783,74.0298,21.8544,59.2857,329.1020,0,U,34685,999,92259,.57781691E-3,.2712E-4,0
COSMOS 2251 DEB,1993-036YK,2026-08-25T21:45:26.874720,14.07387222,.02238636,74.0853,136.4849,143.4116,342.7658,0,U,34689,999,87942,.16990556E-2,.3569E-4,0
COSMOS 2251 DEB,1993-036YP,2026-08-25T02:00:22.492224,13.97765817,.02135214,73.9196,242.9050,131.2209,290.1658,0,U,34721,999,88716,.60084886E-3,.1008E-4,0
COSMOS 2251 DEB,1993-036YQ,2026-08-24T07:42:30.029760,14.12517865,.01612703,73.8724,241.8296,118.9311,257.5770,0,U,34722,999,89839,.23669189E-3,.47E-5,0
COSMOS 2251 DEB,1993-036YU,2026-08-25T22:10:02.638560,14.60427990,.00446682,74.0259,217.1979,300.3897,59.2857,0,U,34726,999,92241,.28997909E-3,.1393E-4,0
COSMOS 2251 DEB,1993-036YW,2026-08-25T15:27:03.269376,14.72708703,.00425391,74.0144,113.4891,208.0513,151.8367,0,U,34728,999,92565,.34761392E-3,.2216E-4,0
COSMOS 2251 DEB,1993-036YX,2026-08-25T17:47:39.310080,14.89608860,.00179806,74.0132,208.2154,264.1962,154.5619,0,U,34729,999,92262,.12067466E-2,.11543E-3,0
COSMOS 2251 DEB,1993-036ZA,2026-08-24T14:51:31.154112,14.47511592,.00383457,74.0474,336.8084,61.9401,1.1213,0,U,34732,999,91831,.6547686E-4,.215E-5,0
COSMOS 2251 DEB,1993-036ZG,2026-08-25T14:28:09.708096,14.46776685,.00454655,74.0161,24.8296,109.4046,18.8505,0,U,34738,999,91558,.19273924E-3,.679E-5,0
COSMOS 2251 DEB,1993-036ZU,2026-08-25T17:46:24.010752,14.63963017,.00354093,74.1046,73.1481,313.7373,173.5948,0,U,34750,999,91974,.60163328E-3,.3149E-4,0
COSMOS 2251 DEB,1993-036ZW,2026-08-25T21:04:42.866688,15.06406162,.00472339,74.0091,196.3201,257.4175,102.1730,0,U,34752,999,93699,.73567958E-3,.11093E-3,0
COSMOS 2251 DEB,1993-036ZY,2026-08-25T20:06:44.275680,14.40780509,.00294503,74.0298,113.7426,171.4580,313.8374,0,U,34754,999,91821,.10399591E-3,.308E-5,0
COSMOS 2251 DEB,1993-036ZZ,2026-08-25T10:38:24.867168,13.50988297,.0405849,73.9211,238.8756,211.8636,304.8408,0,U,34755,999,85976,.58623521E-3,.611E-5,0
COSMOS 2251 DEB,1993-036AAA,2026-08-25T21:06:42.767424,13.67836789,.03394433,74.0037,42.9082,225.1045,132.2060,0,U,34756,999,86923,.93991429E-3,.1165E-4,0
COSMOS 2251 DEB,1993-036AAC,2026-08-25T17:53:31.352928,13.58629611,.03880092,74.1036,247.1637,311.7029,45.1478,0,U,34758,999,86386,.59043389E-3,.682E-5,0
COSMOS 2251 DEB,1993-036AAE,2026-08-25T21:35:28.847616,14.20076823,.00970267,74.0619,204.9962,197.0815,193.6563,0,U,34760,999,90324,.27858377E-3,.597E-5,0
COSMOS 2251 DEB,1993-036AAF,2026-08-25T00:27:10.508832,14.38893541,.00386344,74.0254,251.9677,230.6597,129.1132,0,U,34761,999,91320,.31019588E-3,.937E-5,0
COSMOS 2251 DEB,1993-036AAM,2026-08-25T07:14:35.941632,14.61821195,.00516042,74.0057,194.7149,298.3096,61.2869,0,U,34784,999,92268,.35044215E-3,.1752E-4,0
COSMOS 2251 DEB,1993-036AAT,2026-08-22T17:41:08.514240,14.25337467,.00991472,74.0539,147.8694,149.5287,239.6902,0,U,34790,999,90177,.32081435E-3,.771E-5,0
COSMOS 2251 DEB,1993-036AAV,2026-08-25T22:32:06.869760,14.57807454,.0012252,74.0169,42.5938,75.0198,80.8501,0,U,34792,999,91381,.62623832E-3,.284E-4,0
COSMOS 2251 DEB,1993-036AAW,2026-08-25T21:06:16.921728,14.38981150,.0052202,74.0029,136.9985,231.9790,255.3771,0,U,34793,999,91014,.12407542E-3,.362E-5,0
COSMOS 2251 DEB,1993-036AAZ,2026-08-25T01:03:55.199232,14.49770964,.00982363,74.0281,97.1662,137.0622,12.9131,0,U,34796,999,91726,.37710697E-3,.1517E-4,0
COSMOS 2251 DEB,1993-036ABA,2026-08-24T17:19:07.637952,14.45187877,.00714441,73.9765,343.8414,35.6669,324.9231,0,U,34797,999,91096,.39925173E-3,.1415E-4,0
COSMOS 2251 DEB,1993-036ABC,2026-08-24T13:46:28.687296,13.51923118,.04492219,73.9239,82.9523,69.1788,295.6823,0,U,34813,999,85097,.21009409E-2,.2584E-4,0
COSMOS 2251 DEB,1993-036ABD,2026-08-23T09:06:16.047360,14.37857130,.005192,73.8926,214.6603,47.3596,102.8031,0,U,34814,999,90977,.52800914E-3,.1591E-4,0
COSMOS 2251 DEB,1993-036ABE,2026-08-25T18:08:41.355744,14.81251460,.00541283,74.0434,97.7056,102.2647,258.4599,0,U,34815,999,92415,.58283248E-3,.4626E-4,0
COSMOS 2251 DEB,1993-036ABF,2026-08-25T00:53:26.158848,13.58777186,.03734028,73.8846,86.3868,104.8539,44.4972,0,U,34816,999,86250,.64276411E-3,.723E-5,0
COSMOS 2251 DEB,1993-036ABH,2026-08-25T07:11:50.407008,14.37262879,.0025309,74.0356,186.9074,206.7177,303.9275,0,U,34818,999,91041,.1494E-3,.42E-5,0
COSMOS 2251 DEB,1993-036ABJ,2026-08-25T08:18:16.140096,14.67111992,.00159474,74.0185,9.8162,37.8066,350.6145,0,U,34819,999,91974,.84331959E-3,.4719E-4,0
COSMOS 2251 DEB,1993-036ABN,2026-08-24T06:06:41.235552,14.55919730,.01531014,74.0421,340.0195,359.5061,0.5925,0,U,34823,999,92084,.1727609E-3,.855E-5,0
COSMOS 2251 DEB,1993-036ABP,2026-08-24T02:44:17.060640,14.46280261,.00209917,74.0251,33.3520,134.2212,226.0675,0,U,34845,999,91143,.17204845E-3,.591E-5,0
COSMOS 2251 DEB,1993-036ABQ,2026-08-25T21:00:22.524480,14.48460457,.0025362,74.0297,142.2078,153.1307,207.1172,0,U,34846,999,91111,.42320452E-3,.1566E-4,0
COSMOS 2251 DEB,1993-036ABW,2026-08-25T11:57:23.745600,14.37163427,.00169692,74.0335,152.5300,201.5096,158.5346,0,U,34852,999,91208,.60169696E-4,.153E-5,0
COSMOS 2251 DEB,1993-036ABY,2026-08-25T02:34:22.723680,14.78621266,.0062482,74.0297,17.0589,62.4260,298.3243,0,U,34854,999,75654,.38944567E-3,.2912E-4,0
COSMOS 2251 DEB,1993-036ACA,2026-08-24T13:11:39.244128,15.19869016,.00304171,74.0028,274.9871,340.7627,169.2399,0,U,34856,999,92966,.11594963E-2,.25238E-3,0
COSMOS 2251 DEB,1993-036ACB,2026-08-25T17:07:37.034112,14.60630206,.00641552,74.0165,337.7687,36.7737,114.3725,0,U,34857,999,91636,.4193411E-3,.2069E-4,0
COSMOS 2251 DEB,1993-036ACF,2026-08-25T08:47:53.179872,15.56821001,.00151785,73.9914,232.4757,250.0353,177.8772,0,U,34861,999,91981,.50246562E-2,.379604E-2,0
COSMOS 2251 DEB,1993-036ACM,2026-08-25T05:09:44.379936,14.37426774,.0053049,74.0399,324.0589,289.3154,97.7274,0,U,34874,999,90714,.34978E-3,.1036E-4,0
COSMOS 2251 DEB,1993-036ACN,2026-08-25T20:43:07.182048,14.49654114,.0014828,74.0438,38.0102,97.3469,333.7649,0,U,34875,999,91466,.28260905E-3,.1061E-4,0
COSMOS 2251 DEB,1993-036ACR,2026-08-15T04:38:27.917088,13.44512182,.04343916,73.9657,17.7952,314.3308,224.4319,0,U,34878,999,84571,.32068009E-3,.306E-5,0
COSMOS 2251 DEB,1993-036ACS,2026-08-23T01:12:08.113824,13.39897915,.04943271,73.9041,253.5879,289.1521,65.6705,0,U,34879,999,61732,.18409836E-2,.2025E-4,0
COSMOS 2251 DEB,1993-036ACV,2026-08-25T22:25:31.520640,14.61988677,.00815717,74.0451,95.5657,157.9969,202.4734,0,U,34882,999,92268,.11374843E-3,.565E-5,0
COSMOS 2251 DEB,1993-036ACW,2026-08-25T14:50:51.677952,14.57729318,.00843318,74.1978,303.0679,44.9581,315.8371,0,U,34883,999,90161,.17268551E-2,.8264E-4,0
COSMOS 2251 DEB,1993-036ACX,2026-08-25T04:11:04.360992,15.04042461,.0010312,74.0096,258.7988,294.8030,131.2037,0,U,34884,999,91629,.16102E-2,.22335E-3,0
COSMOS 2251 DEB,1993-036ACY,2026-08-25T12:32:40.837632,14.52730551,.00145703,74.0289,60.8324,85.0206,306.3476,0,U,34885,999,91192,.40304754E-3,.1628E-4,0
COSMOS 2251 DEB,1993-036ADD,2026-08-24T02:25:57.425376,14.38170581,.00417762,74.0558,275.8998,234.0812,155.6969,0,U,34908,999,90935,.28327517E-3,.842E-5,0
COSMOS 2251 DEB,1993-036ADE,2026-08-25T13:43:46.955136,14.79331097,.00825321,74.0127,292.9187,1.5001,358.6406,0,U,34909,999,70633,.21905962E-3,.169E-4,0
COSMOS 2251 DEB,1993-036ADF,2026-08-25T05:43:24.458592,13.38014363,.04667641,73.8723,58.0785,133.1811,39.9688,0,U,34910,999,84941,.66060957E-3,.637E-5,0
COSMOS 2251 DEB,1993-036ADG,2026-08-25T02:23:29.838624,14.59665900,.00837365,74.0403,117.9235,179.9808,331.1135,0,U,34911,999,92312,.71008493E-4,.323E-5,0
COSMOS 2251 DEB,1993-036ADJ,2026-08-25T04:25:27.171264,14.34699923,.00219533,74.0288,174.3415,227.6276,197.5660,0,U,34913,999,68851,.25774782E-4,.47E-6,0
COSMOS 2251 DEB,1993-036ADP,2026-08-15T16:52:18.329952,14.64452219,.00241411,74.0678,202.9076,109.7617,64.5438,0,U,34918,999,68933,.51697581E-3,.2719E-4,0
COSMOS 2251 DEB,1993-036ADV,2026-08-24T16:08:49.430976,14.61783017,.00554154,74.0402,322.2536,340.0156,170.6403,0,U,34924,999,91446,.38451545E-3,.193E-4,0
COSMOS 2251 DEB,1993-036ADX,2026-08-24T02:11:52.393632,14.14809374,.02195018,73.7498,132.8910,299.2734,58.6622,0,U,34944,999,67679,.35025725E-3,.822E-5,0
