OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-36720,2026-022H,2026-08-25T08:47:45.671712,15.3343462,6.38e-05,97.2847,269.3255,82.1567,277.9749,0,U,67655,999,3142,0.00070701,0.00022811,0.0
STARLINK-36688,2026-022J,2026-08-25T02:08:24.065088,15.33450565,0.00017832,97.2831,269.0899,100.3208,259.8236,0,U,67656,999,3138,0.00042989653,0.00013832,0.0
STARLINK-36706,2026-022K,2026-08-25T01:37:04.652544,15.33468813,0.00013484,97.2831,268.9679,103.514,256.6253,0,U,67657,999,3137,0.00084197146,0.00027226,0.0
STARLINK-36701,2026-022L,2026-08-25T01:25:18.478560,15.33497595,9.908e-05,97.2829,268.9775,113.3679,246.7668,0,U,67658,999,3137,0.00086241025,0.00027916,0.0
STARLINK-36642,2026-022M,2026-08-25T01:13:35.142816,15.33449249,0.00010243,97.2849,268.9896,89.6696,270.4664,0,U,67659,999,3137,0.00064895428,0.00020936,0.0
STARLINK-36673,2026-022N,2026-08-25T01:01:50.489472,15.33451504,0.00019507,97.2838,268.9996,110.7588,249.3864,0,U,67660,999,3137,0.00050872968,0.00016388,0.0
STARLINK-36674,2026-022P,2026-08-25T02:24:03.595104,15.33452028,0.00015018,97.2828,269.0757,103.6124,256.5286,0,U,67661,999,3138,0.00050180937,0.00016164,0.0
STARLINK-36700,2026-022Q,2026-08-25T08:16:26.488128,15.33440187,0.0001234,97.2844,269.3545,105.5122,254.6257,0,U,67662,999,3142,0.00072205,0.00023304,0.0
STARLINK-36675,2026-022R,2026-08-25T02:12:19.019520,15.33452854,0.00010637,97.2822,269.0865,103.0814,257.0548,0,U,67663,999,3138,0.00076720971,0.00024781,0.0
STARLINK-36404,2026-022S,2026-08-25T08:08:35.856096,15.33478861,7.16e-05,97.2838,269.2086,98.618,261.5144,0,U,67664,999,3141,0.00083502,0.00027008,0.0
STARLINK-36399,2026-022T,2026-08-25T01:48:49.462272,15.33449315,0.00016585,97.2822,268.9575,84.0131,276.1301,0,U,67665,999,3137,0.00051599036,0.00016622,0.0
STARLINK-36365,2026-022U,2026-08-25T01:40:59.736576,15.33461737,0.00024414,97.2835,268.9666,114.1247,246.0251,0,U,67666,999,3137,0.0007163373,0.00023135,0.0
STARLINK-36622,2026-022V,2026-08-25T12:27:01.969920,15.33494866,0.0002555,97.2813,269.4263,106.2383,253.9141,0,U,67667,999,3144,0.0011109,0.00036021,0.0
STARLINK-36625,2026-022W,2026-08-25T01:17:30.098976,15.33452549,0.00029127,97.2839,268.9877,125.3985,234.753,0,U,67668,999,3137,0.00052495626,0.00016916,0.0
STARLINK-36639,2026-022X,2026-08-25T08:55:37.591104,15.33453052,0.0001347,97.2848,269.3204,113.4196,246.7188,0,U,67669,999,3142,0.00098938,0.0003201,0.0
STARLINK-36596,2026-022Y,2026-08-25T08:43:51.945888,15.33446545,0.0001018,97.2849,269.3296,97.469,262.6669,0,U,67670,999,3142,0.0006851,0.00022108,0.0
