OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
ONEWEB-0056,2020-008AE,2026-08-25T20:16:20.218944,13.10375093,.00015153,87.8872,22.3868,89.9733,270.1568,0,U,45159,999,31730,.12243105E-2,.44E-5,0
ONEWEB-0057,2020-008AF,2026-08-25T20:41:11.535648,13.10359117,.00018218,87.8869,22.3944,115.0115,245.1201,0,U,45160,999,31747,.67363776E-2,.2364E-4,0
ONEWEB-0058,2020-008AG,2026-08-25T20:21:37.594656,13.10373708,.00019468,87.8865,22.3971,90.5897,269.5453,0,U,45161,999,31754,.16689579E-2,.595E-5,0
ONEWEB-0059,2020-008AH,2026-08-25T16:36:50.803488,13.10376389,.00017483,87.8870,22.4292,108.7744,251.3573,0,U,45162,999,31742,.1443072E-2,.516E-5,0
ONEWEB-0062,2020-008AJ,2026-08-25T15:20:40.449120,13.10370491,.00018792,87.8870,22.4319,87.2275,272.9067,0,U,45163,999,31728,.68726829E-3,.253E-5,0
ONEWEB-0065,2020-008AK,2026-08-25T19:49:26.177952,13.10375047,.00014533,87.8877,22.4024,102.6607,257.4683,0,U,45164,999,31700,-.12954124E-2,-.44E-5,0
ONEWEB-0066,2020-020A,2026-08-25T19:20:08.485728,13.11417537,.00019215,87.8945,7.2183,98.3215,261.8131,0,U,45424,999,31180,.12296856E-2,.449E-5,0
ONEWEB-0067,2020-020B,2026-08-25T14:44:24.167040,13.11425785,.0001766,87.8968,7.1926,103.2348,256.8977,0,U,45425,999,31183,-.11934E-2,-.41E-5,0
ONEWEB-0080,2020-020C,2026-08-25T09:14:50.858304,13.11438514,.00021947,87.8952,7.3065,88.4908,271.6472,0,U,45426,999,31177,.3944282E-2,.1411E-4,0
ONEWEB-0090,2020-020D,2026-08-25T08:06:29.973888,13.11418009,.00018187,87.8945,7.3199,94.7576,265.3759,0,U,45427,999,31173,.55282974E-3,.209E-5,0
ONEWEB-0061,2020-020E,2026-08-25T19:51:40.882464,13.11414665,.00018371,87.8946,7.2050,97.5015,262.6321,0,U,45428,999,31175,.56441186E-3,.213E-5,0
ONEWEB-0081,2020-020F,2026-08-25T19:25:01.507872,13.11421405,.00017824,87.8946,7.2173,105.2447,254.8878,0,U,45429,999,31186,.1523445E-2,.553E-5,0
ONEWEB-0069,2020-020G,2026-08-25T19:27:41.874048,13.11418552,.00019744,87.8950,7.2211,101.3414,258.7935,0,U,45430,999,31179,.1605448E-2,.582E-5,0
ONEWEB-0031,2020-020H,2026-08-25T18:28:52.091904,13.11415826,.0001811,87.8937,7.2278,92.1804,267.9532,0,U,45431,999,31177,-.14861536E-2,-.514E-5,0
ONEWEB-0027,2020-020J,2026-08-25T17:49:22.261728,13.17651845,.00016183,87.9200,352.0452,88.1693,271.9623,0,U,45432,999,31551,-.88455028E-4,-.21E-6,0
ONEWEB-0064,2020-020K,2026-08-25T18:26:24.467136,13.11414827,.0001739,87.8944,7.2236,93.0094,267.1233,0,U,45433,999,31180,-.14070288E-2,-.486E-5,0
ONEWEB-0018,2020-020L,2026-08-25T15:32:53.134944,13.11418585,.0002165,87.8946,7.2475,99.0475,261.0898,0,U,45434,999,31173,.80025912E-3,.296E-5,0
ONEWEB-0083,2020-020M,2026-08-25T18:58:22.171296,13.11419495,.00018153,87.8953,7.2166,96.1023,264.0312,0,U,45435,999,31179,-.50432685E-3,-.166E-5,0
ONEWEB-0095,2020-020N,2026-08-25T18:46:09.269472,13.11417784,.0001074,87.8941,7.2244,93.5967,266.5284,0,U,45436,999,31179,-.13133761E-2,-.453E-5,0
ONEWEB-0092,2020-020P,2026-08-25T08:30:53.363520,13.11418890,.00019743,87.8951,7.3025,97.0172,263.1180,0,U,45437,999,31185,.15608366E-2,.566E-5,0
ONEWEB-0085,2020-020Q,2026-08-25T07:58:45.163488,13.11419439,.00017682,87.8946,7.3100,96.9853,263.1476,0,U,45438,999,31173,.59499896E-4,.34E-6,0
ONEWEB-0096,2020-020R,2026-08-25T19:00:48.379104,13.11419293,.00016606,87.8950,7.2182,96.8597,263.2720,0,U,45439,999,31178,-.24850838E-3,-.75E-6,0
ONEWEB-0037,2020-020S,2026-08-25T08:37:50.292768,13.11415754,.0001599,87.8960,7.2800,95.9182,264.2128,0,U,45440,999,31176,.13266838E-2,.483E-5,0
ONEWEB-0042,2020-020T,2026-08-25T07:46:32.814624,13.11418682,.00017863,87.8947,7.3074,100.7761,259.3568,0,U,45441,999,31172,-.85175578E-3,-.289E-5,0
ONEWEB-0098,2020-020U,2026-08-25T18:39:51.293664,13.11417697,.0001794,87.8947,7.2255,95.6360,264.4973,0,U,45442,999,31176,-.14709189E-2,-.509E-5,0
ONEWEB-0055,2020-020V,2026-08-25T19:58:59.841984,13.11413696,.0001761,87.8946,7.2144,100.6599,259.4727,0,U,45443,999,31174,-.1506552E-3,-.41E-6,0
ONEWEB-0093,2020-020W,2026-08-25T19:49:13.937664,13.11414246,.0002026,87.8946,7.2153,105.4164,254.7188,0,U,45444,999,31180,.81807398E-3,.303E-5,0
ONEWEB-0029,2020-020X,2026-08-25T18:19:17.059296,13.11414071,.00019326,87.8943,7.2252,103.4045,256.7298,0,U,45445,999,31177,-.91234745E-3,-.311E-5,0
ONEWEB-0068,2020-020Y,2026-08-25T15:49:59.121984,13.11417022,.00019446,87.8954,7.2461,103.0425,257.0920,0,U,45446,999,31170,.15951633E-2,.578E-5,0
ONEWEB-0046,2020-020Z,2026-08-25T15:37:58.377504,13.11417742,.0001675,87.8947,7.2486,106.7832,253.3480,0,U,45447,999,31171,.98394024E-3,.361E-5,0
ONEWEB-0063,2020-020AA,2026-08-25T19:59:23.646912,13.11414073,.00014846,87.8936,7.2156,104.2372,255.8921,0,U,45448,999,31182,-.6698136E-4,-.11E-6,0
ONEWEB-0019,2020-020AB,2026-08-25T19:05:17.680992,13.11419017,.00018667,87.8947,7.2075,92.3257,267.8085,0,U,45449,999,31166,.73092589E-4,.39E-6,0
ONEWEB-0094,2020-020AC,2026-08-25T14:36:21.966048,13.17648051,.0002123,87.9206,352.0604,98.9633,261.1739,0,U,45450,999,31545,-.59023E-4,-.1E-6,0
ONEWEB-0087,2020-020AD,2026-08-25T18:23:47.323680,13.11414670,.0002094,87.8951,7.2091,104.1687,255.9674,0,U,45451,999,31170,-.13825962E-2,-.477E-5,0
ONEWEB-0082,2020-020AE,2026-08-25T18:18:53.909280,13.11414386,.00020596,87.8949,7.2212,111.5603,248.5744,0,U,45452,999,31179,-.96846683E-3,-.331E-5,0
